Date,Time,Zone,Device,PPM,VOC
01/10/2022,10:44,Zone1,T2,1629,272
01/10/2022,10:44,Zone1,T3,542,21
01/10/2022,10:44,Zone1,T4,620,33
01/10/2022,10:47,Zone1,T1,1594,241
01/10/2022,10:47,Zone1,T2,1632,275
01/10/2022,10:47,Zone2,T1,1599,245
01/10/2022,10:47,Zone2,T2,400,0
01/10/2022,10:48,Zone1,T1,1694,332
01/10/2022,10:48,Zone1,T2,1603,248
01/10/2022,10:48,Zone2,T1,1556,210
01/10/2022,10:48,Zone2,T2,400,0
01/10/2022,10:49,Zone1,T1,1648,288
01/10/2022,10:49,Zone1,T2,1573,225
01/10/2022,10:49,Zone1,T3,530,19
01/10/2022,10:49,Zone1,T4,629,34
01/10/2022,10:50,Zone1,T1,1625,268
01/10/2022,10:50,Zone1,T2,1659,297
01/10/2022,10:52,Zone1,T1,1660,299
01/10/2022,10:52,Zone1,T2,1663,301
01/10/2022,10:56,Zone1,T1,1652,292
01/10/2022,10:56,Zone1,T2,1659,297
01/10/2022,10:56,Zone2,T1,1571,222
01/10/2022,10:56,Zone2,T2,400,0
01/10/2022,10:57,Zone1,T1,1592,238
01/10/2022,10:57,Zone1,T2,1625,268
01/10/2022,10:57,Zone1,T3,526,19
01/10/2022,10:57,Zone1,T4,620,33
01/10/2022,10:57,Zone2,T1,1575,226
01/10/2022,10:57,Zone2,T2,400,0
01/10/2022,10:58,Zone1,T1,1657,296
01/10/2022,10:58,Zone1,T2,1581,229
01/10/2022,10:58,Zone1,T3,493,14
01/10/2022,10:58,Zone1,T4,527,19
01/10/2022,10:58,Zone2,T1,1575,226
01/10/2022,10:58,Zone2,T2,400,0
01/10/2022,10:59,Zone1,T3,530,19
01/10/2022,10:59,Zone1,T4,542,21
01/10/2022,11:01,Zone1,T1,1664,303
01/10/2022,11:01,Zone1,T2,1650,289
01/10/2022,11:01,Zone2,T1,1599,245
01/10/2022,11:01,Zone2,T2,400,0
01/10/2022,11:02,Zone1,T1,1618,262
01/10/2022,11:02,Zone1,T2,1614,258
01/10/2022,11:02,Zone1,T3,520,18
01/10/2022,11:02,Zone1,T4,597,30
01/10/2022,11:02,Zone2,T1,1616,261
01/10/2022,11:02,Zone2,T2,400,0
01/10/2022,11:03,Zone1,T3,526,19
01/10/2022,11:03,Zone1,T4,551,23
01/10/2022,11:04,Zone1,T1,1664,303
01/10/2022,11:04,Zone1,T2,1637,279
01/10/2022,11:05,Zone1,T1,1648,288
01/10/2022,11:05,Zone1,T2,1647,287
01/10/2022,11:05,Zone2,T1,1641,282
01/10/2022,11:05,Zone2,T2,400,0
01/10/2022,11:06,Zone1,T1,1603,248
01/10/2022,11:06,Zone1,T2,1632,275
01/10/2022,11:06,Zone1,T3,520,18
01/10/2022,11:06,Zone1,T4,586,28
01/10/2022,11:07,Zone1,T1,1667,305
01/10/2022,11:07,Zone1,T2,1597,242
01/10/2022,11:09,Zone1,T1,1610,254
01/10/2022,11:09,Zone1,T2,1637,279
01/10/2022,11:09,Zone2,T1,1616,261
01/10/2022,11:09,Zone2,T2,400,0
01/10/2022,11:12,Zone1,T1,1685,323
01/10/2022,11:12,Zone1,T2,1667,305
01/10/2022,11:12,Zone2,T1,1619,263
01/10/2022,11:12,Zone2,T2,400,0
01/10/2022,11:13,Zone1,T1,1667,305
01/10/2022,11:13,Zone1,T2,1673,312
01/10/2022,11:13,Zone1,T3,526,19
01/10/2022,11:13,Zone1,T4,656,39
01/10/2022,11:13,Zone2,T1,1590,236
01/10/2022,11:13,Zone2,T2,400,0
01/10/2022,11:14,Zone1,T3,530,19
01/10/2022,11:14,Zone1,T4,574,26
01/10/2022,11:15,Zone1,T1,1621,265
01/10/2022,11:15,Zone1,T2,1667,305
01/10/2022,11:16,Zone1,T1,1680,319
01/10/2022,11:16,Zone1,T2,1623,265
01/10/2022,11:16,Zone2,T1,1636,278
01/10/2022,11:16,Zone2,T2,400,0
01/10/2022,11:17,Zone1,T3,542,21
01/10/2022,11:17,Zone1,T4,629,34
01/10/2022,11:19,Zone1,T1,1685,323
01/10/2022,11:19,Zone1,T2,1594,239
01/10/2022,11:19,Zone2,T1,1645,286
01/10/2022,11:19,Zone2,T2,400,0
01/10/2022,11:20,Zone1,T1,1676,314
01/10/2022,11:20,Zone1,T2,1632,275
01/10/2022,11:20,Zone1,T3,505,15
01/10/2022,11:20,Zone1,T4,629,34
01/10/2022,11:21,Zone1,T1,1618,262
01/10/2022,11:21,Zone1,T2,1637,279
01/10/2022,11:23,Zone1,T1,1660,299
01/10/2022,11:23,Zone1,T2,1640,281
01/10/2022,11:24,Zone1,T1,1603,248
01/10/2022,11:24,Zone1,T2,1656,295
01/10/2022,11:24,Zone2,T1,1628,270
01/10/2022,11:24,Zone2,T2,400,0
01/10/2022,11:25,Zone1,T1,1685,323
01/10/2022,11:25,Zone1,T2,1647,287
01/10/2022,11:25,Zone2,T1,1636,278
01/10/2022,11:25,Zone2,T2,400,0
01/10/2022,11:26,Zone1,T3,533,20
01/10/2022,11:26,Zone1,T4,682,42
01/10/2022,11:27,Zone1,T1,1594,241
01/10/2022,11:27,Zone1,T2,1637,279
01/10/2022,11:27,Zone2,T1,1619,263
01/10/2022,11:27,Zone2,T2,400,0
01/10/2022,11:28,Zone1,T1,1694,332
01/10/2022,11:28,Zone1,T2,1656,295
01/10/2022,11:28,Zone1,T3,542,21
01/10/2022,11:28,Zone1,T4,682,42
01/10/2022,11:28,Zone2,T1,1624,266
01/10/2022,11:28,Zone2,T2,400,0
01/10/2022,11:29,Zone1,T1,1667,305
01/10/2022,11:29,Zone1,T2,1660,299
01/10/2022,11:29,Zone2,T1,1616,261
01/10/2022,11:29,Zone2,T2,400,0
01/10/2022,11:30,Zone1,T1,1648,288
01/10/2022,11:30,Zone1,T2,1659,297
01/10/2022,11:30,Zone1,T3,530,19
01/10/2022,11:30,Zone1,T4,682,42
01/10/2022,11:30,Zone2,T1,1611,255
01/10/2022,11:30,Zone2,T2,400,0
01/10/2022,11:32,Zone1,T1,1667,305
01/10/2022,11:32,Zone1,T2,1656,295
01/10/2022,11:32,Zone2,T1,1636,278
01/10/2022,11:32,Zone2,T2,400,0
01/10/2022,11:33,Zone1,T1,1642,284
01/10/2022,11:33,Zone1,T2,1676,314
01/10/2022,11:33,Zone2,T1,1636,278
01/10/2022,11:33,Zone2,T2,400,0
01/10/2022,11:37,Zone1,T1,1660,299
01/10/2022,11:37,Zone1,T2,1632,275
01/10/2022,11:38,Zone1,T1,1680,319
01/10/2022,11:38,Zone1,T2,1676,314
01/10/2022,11:40,Zone1,T1,1657,296
01/10/2022,11:40,Zone1,T2,1633,276
01/10/2022,11:40,Zone2,T1,1624,266
01/10/2022,11:40,Zone2,T2,400,0
01/10/2022,11:41,Zone1,T1,1685,323
01/10/2022,11:41,Zone1,T2,1686,325
01/10/2022,11:41,Zone1,T3,545,22
01/10/2022,11:41,Zone1,T4,704,46
01/10/2022,11:41,Zone2,T1,1628,270
01/10/2022,11:41,Zone2,T2,400,0
01/10/2022,11:43,Zone1,T1,1709,348
01/10/2022,11:43,Zone1,T2,1692,331
01/10/2022,11:44,Zone1,T1,1709,348
01/10/2022,11:44,Zone1,T2,1656,295
01/10/2022,11:44,Zone2,T1,1641,282
01/10/2022,11:44,Zone2,T2,400,0
01/10/2022,11:45,Zone1,T3,545,22
01/10/2022,11:45,Zone1,T4,688,43
01/10/2022,11:46,Zone1,T1,1705,345
01/10/2022,11:46,Zone1,T2,1640,281
01/10/2022,11:46,Zone2,T1,1628,270
01/10/2022,11:46,Zone2,T2,400,0
01/10/2022,11:47,Zone1,T1,1685,323
01/10/2022,11:47,Zone1,T2,1652,292
01/10/2022,11:47,Zone1,T3,520,18
01/10/2022,11:47,Zone1,T4,637,36
01/10/2022,11:48,Zone1,T1,1652,292
01/10/2022,11:48,Zone1,T2,1663,301
01/10/2022,11:48,Zone2,T1,1652,292
01/10/2022,11:48,Zone2,T2,400,0
01/10/2022,11:49,Zone1,T3,530,19
01/10/2022,11:49,Zone1,T4,605,31
01/10/2022,11:50,Zone1,T1,1685,323
01/10/2022,11:50,Zone1,T2,1676,314
01/10/2022,11:50,Zone2,T1,1633,276
01/10/2022,11:50,Zone2,T2,400,0
01/10/2022,11:51,Zone1,T1,1673,312
01/10/2022,11:51,Zone1,T2,1667,305
01/10/2022,11:51,Zone1,T3,515,17
01/10/2022,11:51,Zone1,T4,626,34
01/10/2022,11:51,Zone2,T1,1628,270
01/10/2022,11:51,Zone2,T2,400,0
01/10/2022,11:53,Zone1,T1,1701,340
01/10/2022,11:53,Zone1,T2,1678,318
01/10/2022,11:53,Zone2,T1,1655,294
01/10/2022,11:53,Zone2,T2,400,0
01/10/2022,11:54,Zone1,T1,1705,345
01/10/2022,11:54,Zone1,T2,1678,318
01/10/2022,11:54,Zone1,T3,549,22
01/10/2022,11:54,Zone1,T4,704,46
01/10/2022,11:54,Zone2,T1,1619,263
01/10/2022,11:54,Zone2,T2,400,0
01/10/2022,11:55,Zone1,T1,1625,268
01/10/2022,11:55,Zone1,T2,1650,289
01/10/2022,11:55,Zone1,T3,530,19
01/10/2022,11:55,Zone1,T4,643,37
01/10/2022,11:56,Zone1,T1,1696,335
01/10/2022,11:56,Zone1,T2,1669,308
01/10/2022,11:56,Zone2,T1,1641,282
01/10/2022,11:56,Zone2,T2,400,0
01/10/2022,11:58,Zone1,T1,1657,296
01/10/2022,11:58,Zone1,T2,1647,287
01/10/2022,11:59,Zone1,T1,1720,357
01/10/2022,11:59,Zone1,T2,1678,318
01/10/2022,11:59,Zone2,T1,1628,270
01/10/2022,11:59,Zone2,T2,400,0
01/10/2022,12:00,Zone1,T1,1680,319
01/10/2022,12:00,Zone1,T2,1667,305
01/10/2022,12:00,Zone1,T3,577,26
01/10/2022,12:00,Zone1,T4,626,34
01/10/2022,12:00,Zone2,T1,1636,278
01/10/2022,12:00,Zone2,T2,400,0
01/10/2022,12:01,Zone1,T1,1642,284
01/10/2022,12:01,Zone1,T2,1637,279
01/10/2022,12:01,Zone1,T3,549,22
01/10/2022,12:01,Zone1,T4,717,48
01/10/2022,12:01,Zone2,T1,1628,270
01/10/2022,12:01,Zone2,T2,400,0
01/10/2022,12:02,Zone1,T3,526,19
01/10/2022,12:02,Zone1,T4,600,30
01/10/2022,12:03,Zone1,T1,1660,299
01/10/2022,12:03,Zone1,T2,1660,299
01/10/2022,12:03,Zone2,T1,1624,266
01/10/2022,12:03,Zone2,T2,400,0
01/10/2022,12:09,Zone1,T1,1564,218
01/10/2022,12:09,Zone1,T2,1587,234
01/10/2022,12:09,Zone2,T1,1599,245
01/10/2022,12:09,Zone2,T2,400,0
01/10/2022,12:11,Zone1,T1,1556,211
01/10/2022,12:11,Zone1,T2,1557,212
01/10/2022,12:12,Zone1,T1,1527,190
01/10/2022,12:12,Zone1,T2,1557,212
01/10/2022,12:12,Zone2,T1,1575,226
01/10/2022,12:12,Zone2,T2,400,0
01/10/2022,12:13,Zone1,T1,1425,156
01/10/2022,12:13,Zone1,T2,1539,198
01/10/2022,12:13,Zone1,T3,418,2
01/10/2022,12:13,Zone1,T4,475,11
01/10/2022,12:13,Zone2,T1,1559,212
01/10/2022,12:13,Zone2,T2,400,0
01/10/2022,12:14,Zone1,T1,1517,183
01/10/2022,12:14,Zone1,T2,1563,217
01/10/2022,12:14,Zone1,T3,422,3
01/10/2022,12:14,Zone1,T4,452,7
01/10/2022,12:14,Zone2,T1,1518,184
01/10/2022,12:14,Zone2,T2,400,0
01/10/2022,12:16,Zone1,T1,1404,152
01/10/2022,12:16,Zone1,T2,1507,177
01/10/2022,12:16,Zone2,T1,1518,184
01/10/2022,12:16,Zone2,T2,400,0
01/10/2022,12:17,Zone1,T1,1487,165
01/10/2022,12:17,Zone1,T2,1539,198
01/10/2022,12:17,Zone1,T3,410,1
01/10/2022,12:17,Zone1,T4,457,8
01/10/2022,12:17,Zone2,T1,1529,191
01/10/2022,12:17,Zone2,T2,400,0
01/10/2022,12:18,Zone1,T1,1496,169
01/10/2022,12:18,Zone1,T2,1516,182
01/10/2022,12:18,Zone1,T3,409,1
01/10/2022,12:18,Zone1,T4,414,2
01/10/2022,12:18,Zone2,T1,1521,186
01/10/2022,12:18,Zone2,T2,400,0
01/10/2022,12:19,Zone1,T3,425,3
01/10/2022,12:19,Zone1,T4,463,9
01/10/2022,12:21,Zone1,T1,1393,151
01/10/2022,12:21,Zone1,T2,1503,174
01/10/2022,12:21,Zone2,T1,1441,158
01/10/2022,12:21,Zone2,T2,400,0
01/10/2022,12:22,Zone1,T1,1255,130
01/10/2022,12:22,Zone1,T2,1436,157
01/10/2022,12:23,Zone1,T1,1341,143
01/10/2022,12:23,Zone1,T2,1404,152
01/10/2022,12:23,Zone2,T1,1425,156
01/10/2022,12:23,Zone2,T2,400,0
01/10/2022,12:24,Zone1,T3,400,0
01/10/2022,12:24,Zone1,T4,461,9
01/10/2022,12:26,Zone1,T1,1110,108
01/10/2022,12:26,Zone1,T2,1266,131
01/10/2022,12:26,Zone2,T1,1425,156
01/10/2022,12:26,Zone2,T2,400,0
01/10/2022,12:27,Zone1,T1,1131,111
01/10/2022,12:27,Zone1,T2,1163,116
01/10/2022,12:27,Zone1,T3,432,4
01/10/2022,12:27,Zone1,T4,405,0
01/10/2022,12:27,Zone2,T1,1408,153
01/10/2022,12:27,Zone2,T2,400,0
01/10/2022,12:30,Zone1,T1,1065,101
01/10/2022,12:30,Zone1,T2,1131,111
01/10/2022,12:38,Zone1,T1,844,67
01/10/2022,12:38,Zone1,T2,1041,97
01/10/2022,12:40,Zone1,T1,825,64
01/10/2022,12:40,Zone1,T2,1068,101
01/10/2022,12:40,Zone2,T1,1188,120
01/10/2022,12:40,Zone2,T2,400,0
01/10/2022,12:41,Zone1,T3,427,4
01/10/2022,12:41,Zone1,T4,482,12
01/10/2022,12:43,Zone1,T1,844,67
01/10/2022,12:43,Zone1,T2,959,85
01/10/2022,12:43,Zone2,T1,1156,115
01/10/2022,12:43,Zone2,T2,400,0
01/10/2022,12:44,Zone1,T1,795,60
01/10/2022,12:44,Zone1,T2,956,84
01/10/2022,12:44,Zone1,T3,411,1
01/10/2022,12:44,Zone1,T4,447,7
01/10/2022,12:44,Zone2,T1,1156,115
01/10/2022,12:44,Zone2,T2,400,0
01/10/2022,12:46,Zone1,T1,825,64
01/10/2022,12:46,Zone1,T2,895,75
01/10/2022,12:46,Zone2,T1,1093,105
01/10/2022,12:46,Zone2,T2,400,0
01/10/2022,12:47,Zone1,T1,825,64
01/10/2022,12:47,Zone1,T2,920,79
01/10/2022,12:47,Zone1,T3,400,0
01/10/2022,12:47,Zone1,T4,497,14
01/10/2022,12:47,Zone2,T1,1081,103
01/10/2022,12:47,Zone2,T2,400,0
01/10/2022,12:48,Zone1,T1,813,62
01/10/2022,12:48,Zone1,T2,930,80
01/10/2022,12:48,Zone1,T3,424,3
01/10/2022,12:48,Zone1,T4,552,23
01/10/2022,12:48,Zone2,T1,1068,101
01/10/2022,12:48,Zone2,T2,400,0
01/10/2022,12:49,Zone1,T3,427,4
01/10/2022,12:49,Zone1,T4,457,8
01/10/2022,12:50,Zone1,T1,733,50
01/10/2022,12:50,Zone1,T2,885,73
01/10/2022,12:50,Zone2,T1,1081,103
01/10/2022,12:50,Zone2,T2,400,0
01/10/2022,12:51,Zone1,T1,840,67
01/10/2022,12:51,Zone1,T2,870,71
01/10/2022,12:51,Zone1,T3,420,3
01/10/2022,12:51,Zone1,T4,457,8
01/10/2022,12:51,Zone2,T1,1068,101
01/10/2022,12:51,Zone2,T2,400,0
01/10/2022,12:52,Zone1,T1,802,61
01/10/2022,12:52,Zone1,T2,821,64
01/10/2022,12:52,Zone2,T1,1081,103
01/10/2022,12:52,Zone2,T2,400,0
01/10/2022,12:53,Zone1,T3,411,1
01/10/2022,12:53,Zone1,T4,407,1
01/10/2022,12:54,Zone1,T1,851,68
01/10/2022,12:54,Zone1,T2,851,68
01/10/2022,12:55,Zone1,T1,813,62
01/10/2022,12:55,Zone1,T2,804,61
01/10/2022,12:57,Zone1,T1,761,54
01/10/2022,12:57,Zone1,T2,844,67
01/10/2022,12:57,Zone2,T1,945,83
01/10/2022,12:57,Zone2,T2,400,0
01/10/2022,13:00,Zone1,T1,712,47
01/10/2022,13:00,Zone1,T2,880,73
01/10/2022,13:00,Zone2,T1,983,88
01/10/2022,13:00,Zone2,T2,400,0
01/10/2022,13:02,Zone1,T1,699,45
01/10/2022,13:02,Zone1,T2,902,76
01/10/2022,13:02,Zone2,T1,951,83
01/10/2022,13:02,Zone2,T2,400,0
01/10/2022,13:06,Zone1,T1,749,53
01/10/2022,13:06,Zone1,T2,870,71
01/10/2022,13:06,Zone2,T1,977,87
01/10/2022,13:06,Zone2,T2,400,0
01/10/2022,13:07,Zone1,T1,712,47
01/10/2022,13:07,Zone1,T2,853,69
01/10/2022,13:07,Zone1,T3,448,7
01/10/2022,13:07,Zone1,T4,408,1
01/10/2022,13:09,Zone1,T1,726,49
01/10/2022,13:09,Zone1,T2,821,64
01/10/2022,13:10,Zone1,T1,712,47
01/10/2022,13:10,Zone1,T2,821,64
01/10/2022,13:10,Zone2,T1,923,79
01/10/2022,13:10,Zone2,T2,400,0
01/10/2022,13:12,Zone1,T1,749,53
01/10/2022,13:12,Zone1,T2,735,51
01/10/2022,13:12,Zone2,T1,907,77
01/10/2022,13:12,Zone2,T2,400,0
01/10/2022,13:13,Zone1,T1,757,54
01/10/2022,13:13,Zone1,T2,761,54
01/10/2022,13:13,Zone1,T3,415,2
01/10/2022,13:13,Zone1,T4,519,18
01/10/2022,13:16,Zone1,T1,686,43
01/10/2022,13:16,Zone1,T2,744,52
01/10/2022,13:16,Zone2,T1,874,72
01/10/2022,13:16,Zone2,T2,400,0
01/10/2022,13:17,Zone1,T3,409,1
01/10/2022,13:17,Zone1,T4,569,25
01/10/2022,13:18,Zone1,T1,699,45
01/10/2022,13:18,Zone1,T2,728,49
01/10/2022,13:18,Zone2,T1,882,73
01/10/2022,13:18,Zone2,T2,400,0
01/10/2022,13:19,Zone1,T3,416,2
01/10/2022,13:19,Zone1,T4,552,23
01/10/2022,13:21,Zone1,T1,717,48
01/10/2022,13:21,Zone1,T2,776,57
01/10/2022,13:21,Zone2,T1,874,72
01/10/2022,13:21,Zone2,T2,400,0
01/10/2022,13:22,Zone1,T1,690,44
01/10/2022,13:22,Zone1,T2,744,52
01/10/2022,13:22,Zone2,T1,915,78
01/10/2022,13:22,Zone2,T2,400,0
01/10/2022,13:27,Zone1,T1,671,41
01/10/2022,13:27,Zone1,T2,726,49
01/10/2022,13:27,Zone2,T1,868,71
01/10/2022,13:27,Zone2,T2,400,0
01/10/2022,13:28,Zone1,T1,686,43
01/10/2022,13:28,Zone1,T2,744,52
01/10/2022,13:28,Zone1,T3,423,3
01/10/2022,13:28,Zone1,T4,526,19
01/10/2022,13:28,Zone2,T1,834,66
01/10/2022,13:28,Zone2,T2,400,0
01/10/2022,13:29,Zone1,T1,657,39
01/10/2022,13:29,Zone1,T2,728,49
01/10/2022,13:29,Zone2,T1,915,78
01/10/2022,13:29,Zone2,T2,400,0
01/10/2022,13:30,Zone1,T3,432,4
01/10/2022,13:30,Zone1,T4,607,31
01/10/2022,13:34,Zone1,T1,749,53
01/10/2022,13:34,Zone1,T2,776,57
01/10/2022,13:34,Zone2,T1,907,77
01/10/2022,13:34,Zone2,T2,400,0
01/10/2022,13:35,Zone1,T1,717,48
01/10/2022,13:35,Zone1,T2,749,53
01/10/2022,13:35,Zone1,T3,439,5
01/10/2022,13:35,Zone1,T4,659,39
01/10/2022,13:36,Zone1,T1,674,41
01/10/2022,13:36,Zone1,T2,761,54
01/10/2022,13:37,Zone1,T1,746,52
01/10/2022,13:37,Zone1,T2,770,56
01/10/2022,13:37,Zone2,T1,817,63
01/10/2022,13:37,Zone2,T2,400,0
01/10/2022,13:38,Zone1,T1,732,50
01/10/2022,13:38,Zone1,T2,793,59
01/10/2022,13:38,Zone1,T3,434,5
01/10/2022,13:38,Zone1,T4,629,34
01/10/2022,13:38,Zone2,T1,874,72
01/10/2022,13:38,Zone2,T2,400,0
01/10/2022,13:39,Zone1,T1,732,50
01/10/2022,13:39,Zone1,T2,768,56
01/10/2022,13:39,Zone1,T3,457,8
01/10/2022,13:39,Zone1,T4,614,32
01/10/2022,13:41,Zone1,T1,712,47
01/10/2022,13:41,Zone1,T2,802,61
01/10/2022,13:41,Zone2,T1,915,78
01/10/2022,13:41,Zone2,T2,400,0
01/10/2022,13:45,Zone1,T1,671,41
01/10/2022,13:45,Zone1,T2,778,57
01/10/2022,13:45,Zone2,T1,897,75
01/10/2022,13:45,Zone2,T2,400,0
01/10/2022,13:47,Zone1,T1,763,55
01/10/2022,13:47,Zone1,T2,768,56
01/10/2022,13:50,Zone1,T1,740,51
01/10/2022,13:50,Zone1,T2,787,58
01/10/2022,13:50,Zone2,T1,874,72
01/10/2022,13:50,Zone2,T2,400,0
01/10/2022,13:51,Zone1,T3,426,3
01/10/2022,13:51,Zone1,T4,552,23
01/10/2022,13:52,Zone1,T1,746,52
01/10/2022,13:52,Zone1,T2,787,58
01/10/2022,13:53,Zone1,T1,726,49
01/10/2022,13:53,Zone1,T2,795,60
01/10/2022,13:54,Zone1,T1,726,49
01/10/2022,13:54,Zone1,T2,778,57
01/10/2022,13:54,Zone2,T1,853,69
01/10/2022,13:54,Zone2,T2,400,0
01/10/2022,13:58,Zone1,T1,870,71
01/10/2022,13:58,Zone1,T2,813,62
01/10/2022,13:58,Zone2,T1,827,65
01/10/2022,13:58,Zone2,T2,400,0
01/10/2022,13:59,Zone1,T1,827,65
01/10/2022,13:59,Zone1,T2,770,56
01/10/2022,13:59,Zone1,T3,423,3
01/10/2022,13:59,Zone1,T4,493,14
01/10/2022,13:59,Zone2,T1,834,66
01/10/2022,13:59,Zone2,T2,400,0
01/10/2022,14:00,Zone1,T1,827,65
01/10/2022,14:00,Zone1,T2,802,61
01/10/2022,14:00,Zone1,T3,426,3
01/10/2022,14:00,Zone1,T4,493,14
01/10/2022,14:00,Zone2,T1,853,69
01/10/2022,14:00,Zone2,T2,400,0
01/10/2022,14:01,Zone1,T1,848,68
01/10/2022,14:01,Zone1,T2,795,60
01/10/2022,14:01,Zone1,T3,442,6
01/10/2022,14:01,Zone1,T4,531,19
01/10/2022,14:01,Zone2,T1,868,71
01/10/2022,14:01,Zone2,T2,400,0
01/10/2022,14:02,Zone1,T1,913,78
01/10/2022,14:02,Zone1,T2,768,56
01/10/2022,14:02,Zone2,T1,840,67
01/10/2022,14:02,Zone2,T2,400,0
01/10/2022,14:03,Zone1,T3,463,9
01/10/2022,14:03,Zone1,T4,487,13
01/10/2022,14:04,Zone1,T1,945,83
01/10/2022,14:04,Zone1,T2,825,64
01/10/2022,14:07,Zone1,T1,749,53
01/10/2022,14:07,Zone1,T2,787,58
01/10/2022,14:07,Zone2,T1,846,67
01/10/2022,14:07,Zone2,T2,400,0
01/10/2022,14:08,Zone1,T3,422,3
01/10/2022,14:08,Zone1,T4,493,14
01/10/2022,14:09,Zone1,T1,732,50
01/10/2022,14:09,Zone1,T2,776,57
01/10/2022,14:09,Zone2,T1,882,73
01/10/2022,14:09,Zone2,T2,400,0
01/10/2022,14:10,Zone1,T3,457,8
01/10/2022,14:10,Zone1,T4,501,15
01/10/2022,14:11,Zone1,T1,749,53
01/10/2022,14:11,Zone1,T2,832,65
01/10/2022,14:14,Zone1,T1,785,58
01/10/2022,14:14,Zone1,T2,752,53
01/10/2022,14:16,Zone1,T1,712,47
01/10/2022,14:16,Zone1,T2,825,64
01/10/2022,14:17,Zone1,T1,749,53
01/10/2022,14:17,Zone1,T2,825,64
01/10/2022,14:18,Zone1,T1,746,52
01/10/2022,14:18,Zone1,T2,787,58
01/10/2022,14:18,Zone2,T1,882,73
01/10/2022,14:18,Zone2,T2,400,0
01/10/2022,14:22,Zone1,T1,785,58
01/10/2022,14:22,Zone1,T2,795,60
01/10/2022,14:23,Zone1,T1,776,57
01/10/2022,14:23,Zone1,T2,749,53
01/10/2022,14:23,Zone2,T1,882,73
01/10/2022,14:23,Zone2,T2,400,0
01/10/2022,14:24,Zone1,T1,768,56
01/10/2022,14:24,Zone1,T2,770,56
01/10/2022,14:24,Zone1,T3,439,5
01/10/2022,14:24,Zone1,T4,460,9
01/10/2022,14:28,Zone1,T1,726,49
01/10/2022,14:28,Zone1,T2,851,68
01/10/2022,14:29,Zone1,T1,827,65
01/10/2022,14:29,Zone1,T2,787,58
01/10/2022,14:29,Zone2,T1,840,67
01/10/2022,14:29,Zone2,T2,400,0
01/10/2022,14:30,Zone1,T3,466,10
01/10/2022,14:30,Zone1,T4,537,20
01/10/2022,14:31,Zone1,T1,793,59
01/10/2022,14:31,Zone1,T2,770,56
01/10/2022,14:31,Zone2,T1,804,61
01/10/2022,14:31,Zone2,T2,400,0
01/10/2022,14:32,Zone1,T1,813,62
01/10/2022,14:32,Zone1,T2,776,57
01/10/2022,14:32,Zone1,T3,444,6
01/10/2022,14:32,Zone1,T4,543,21
01/10/2022,14:32,Zone2,T1,874,72
01/10/2022,14:32,Zone2,T2,400,0
01/10/2022,14:33,Zone1,T3,451,7
01/10/2022,14:33,Zone1,T4,460,9
01/10/2022,14:34,Zone1,T1,757,54
01/10/2022,14:34,Zone1,T2,768,56
01/10/2022,14:34,Zone2,T1,874,72
01/10/2022,14:34,Zone2,T2,400,0
01/10/2022,14:39,Zone1,T1,749,53
01/10/2022,14:39,Zone1,T2,715,47
01/10/2022,14:39,Zone2,T1,853,69
01/10/2022,14:39,Zone2,T2,400,0
01/10/2022,14:40,Zone1,T3,434,5
01/10/2022,14:40,Zone1,T4,443,6
01/10/2022,14:41,Zone1,T1,712,47
01/10/2022,14:41,Zone1,T2,761,54
01/10/2022,14:41,Zone2,T1,874,72
01/10/2022,14:41,Zone2,T2,400,0
01/10/2022,14:42,Zone1,T1,757,54
01/10/2022,14:42,Zone1,T2,761,54
01/10/2022,14:42,Zone1,T3,457,8
01/10/2022,14:42,Zone1,T4,460,9
01/10/2022,14:42,Zone2,T1,840,67
01/10/2022,14:42,Zone2,T2,400,0
01/10/2022,14:43,Zone1,T1,706,46
01/10/2022,14:43,Zone1,T2,768,56
01/10/2022,14:43,Zone2,T1,853,69
01/10/2022,14:43,Zone2,T2,400,0
01/10/2022,14:44,Zone1,T1,726,49
01/10/2022,14:44,Zone1,T2,776,57
01/10/2022,14:44,Zone1,T3,432,4
01/10/2022,14:44,Zone1,T4,519,18
01/10/2022,14:44,Zone2,T1,840,67
01/10/2022,14:44,Zone2,T2,400,0
01/10/2022,14:45,Zone1,T3,442,6
01/10/2022,14:45,Zone1,T4,537,20
01/10/2022,14:46,Zone1,T1,706,46
01/10/2022,14:46,Zone1,T2,776,57
01/10/2022,14:46,Zone2,T1,808,62
01/10/2022,14:46,Zone2,T2,400,0
01/10/2022,14:47,Zone1,T3,434,5
01/10/2022,14:47,Zone1,T4,531,19
01/10/2022,14:49,Zone1,T1,763,55
01/10/2022,14:49,Zone1,T2,776,57
01/10/2022,14:49,Zone2,T1,834,66
01/10/2022,14:49,Zone2,T2,400,0
01/10/2022,14:50,Zone1,T1,712,47
01/10/2022,14:50,Zone1,T2,761,54
01/10/2022,14:50,Zone1,T3,409,1
01/10/2022,14:50,Zone1,T4,493,14
01/10/2022,14:50,Zone2,T1,817,63
01/10/2022,14:50,Zone2,T2,400,0
01/10/2022,14:51,Zone1,T3,420,3
01/10/2022,14:51,Zone1,T4,438,5
01/10/2022,14:52,Zone1,T1,740,51
01/10/2022,14:52,Zone1,T2,768,56
01/10/2022,14:52,Zone2,T1,804,61
01/10/2022,14:52,Zone2,T2,400,0
